sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1695084,534472,"En el equipo solicitado se pide ""Martillo neumático"". Este equipo se refiere al compresor conmartillo neumático?. si se refiere al compresor la característica que se debe solicitar es lacapasidad de generar presión de aire. Por favor verificar",
1691658,534628,"Estimados en el archivo especificaciones técnicas en el en el punto 4 del numeral 4.1 el item 2.01y el item 2.02 solicitan el cumplimiento de normas de fabricación ANSI/IEEE o equivalente, sinembargo en el item 3.02 solicitan como norma de fabricación el estándar americano ANSI/IEEE stdC57.12.00 y se entiende que solo acptarán equipos con estas normas de fabricación. Por favorsolicitamos se aclare esta contradicción.","Estimado oferente, se acepta su requerimiento. Por favor revisar la Aclaración Nro. 1."
1691658,534629,Estimados con respecto al item 14.16 Contador de Operaciones de Especificaciones Técnicas por favoraclarar a que se refiere con ?Deberá señalar el número acumulado de operaciones realizadas?,"Estimado oferente, la función de un contador de operaciones es registrar el número de operaciones durante de la etapa de fabricación, puesta en servicio del equipo y durante la operación de este."
1691658,534630,Estimados por favor confirmar que la provisión de patines en la base del Transformador deberán serde característica desmontable y se los utilizará solo para la movilización en riel local del basedel transformdor.,"Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534583,"Estimados, favor su ayuda adjuntando el archivo Especificaciones Técnicas en formato editable Wordo Excel, muchas gracias","Estimado oferente, Se adjuntará el documento en formato editable."
1691658,534584,BUENOS DIAS SUBIR CUAL SERA LA EXPERIENCIA GENERAL Y ESPECIFICA,"Estimado oferente, por favor remitirse a los numerales 4.5 y 4.6 del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes? y al numeral 4.1.4 Experiencia general y específica mínima del documento denominado PLIEGOS DEL PROCEDIMIENTO DE SUBASTA INVERSA ELECTRONICA."
1691658,534585,"1.Por favor indicar las fechas en las que estarán listas las subestaciones de PARQUE METROPOLITANO,EL AUQUI, LA MORITA y CHILLO JIJON, fechas que son indispensables conocer para saber si en la ofertase debe incluir el costo de un viaje, de dos viajes o de más viajes del supervisor de montaje de lafábrica, que por temas de Garantía Técnica, obligatoriamente debe estar presente en dichosmontajes. Su respuesta servirá también para que todos los oferentes nos sujetemos a las mismascondiciones para cotizar estos servicios. Además, tales fechas de montaje permitirán establecerel tiempo de vigencia de las pólizas contractuales y por ende, sus costos.","Estimado oferente, por favor remitirse al numeral 3.2, Metodología de Trabajo, en la Etapa, Actualización del Cronograma, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534586,"2.En el documento de las Especificaciones Técnicas, numeral 3.2 Metodología de Trabajo, bajo?Pruebas y puesta en servicio?, se solicita que la EEQ defina el listado exacto de pruebas en sitioa ejecutarse, para que este punto no esté abierto o sujeto a una norma u otra.","Estimado oferente, por favor remitirse al numeral 4.1, Especificaciones Técnicas, ítem 2.02, Guía Estándar Aplicable a ensayos eléctricos y dieléctricos transporte y comisionamiento, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534587,"3.En el documento de las Especificaciones Técnicas, numeral 3.2 Metodología de Trabajo, bajo?Pruebas y puesta en servicio?, se indica que las pruebas SAT y la puesta en marcha están a cargode la EEQ bajo la supervisión del contratista, pero éste es responsable de facilitar los equiposrequeridos para dichas pruebas. Se solicita que todo el proceso, no solo la supervisión, estébajo la responsabilidad del contratista, para así optimizar tiempos y costos de tal proceso.","Estimado oferente, su pregunta no es procedente. Por favor referirse al numeral 3.2, Metodología de Trabajo, en las Etapas, Montaje, Pruebas y Puesta en Servicio, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534588,"4.En el documento de las Especificaciones Técnicas, numeral 3.6 Vigencia de la Oferta, la EEQsolicita 120 días. Sin embargo, debido a las condiciones actuales de inseguridad mundial por laguerra Rusia – Ucrania, así como por la inestabilidad en los tiempos de provisión de ciertoscomponentes electrónicos y por las incertidumbres en los transportes marítimos, las fábricasserias indican que es imposible mantener un plazo de vigencia de precios tan extenso. Solicitamoscomedidamente que la EEQ reduzca al mínimo posible tal plazo de vigencia de la oferta.","Estimado oferente, su pregunta no es procedente. Por favor regirse al numeral 3.6, Vigencia de la Oferta, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534589,"5.En el documento de las Especificaciones Técnicas, numeral 4.1 Especificaciones Técnicas, en elítem 10.04 la Figura 1 aparece montada sobre el texto. Favor aclarar y entregar este documento enformato editable pues debe ser llenado por los oferentes","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534590,"6.En el documento de las Especificaciones Técnicas, numeral 4.3 Personal Técnico Mínimo, semenciona ??.en el caso de títulos obtenidos en el extranjero se deberá presentar copia del títulosalvo que la legislación exija para el ejercicio de tal profesión su homologación e inscripciónen la SENESCYT, caso en el cual se aceptará únicamente como medio de verificación el registro deltítulo obtenido en el extranjero en la SENESCYT ?. A qué legislación se refieren?. En trámitede registro del título extranjero en la SENESCYT toma mucho más tiempo que aquel dado por la EEQpara presentar la oferta. No entendemos por qué ahora la EEQ ha modificado la condición sobre laforma de presentar este documento, cuando en muchos Procesos anteriores en los que hemosparticipado, se aceptaba una simple copia. La EEQ debe comprender que a la final cualquierproveedor que sea seleccionado, lo menos que pensará es poner la supervisión en manos de algúntécnico que no esté capacitado para ella.","Estimado oferente, remitirse a la Aclaración Nro.1."
1691658,534591,"7.En el documento de las Especificaciones Técnicas, numeral 4.6 Experiencia Específica, se diceque solo se aceptarán documentos en inglés o español. Favor aclarar por qué se limitancertificados perfectamente válidos que pudiesen estar emitidos en otros idiomas, los cuales puedenser traducidos al español o inglés?.","Estimado oferente, su pregunta no es procedente, por favor remitirse al numeral 4.6, Experiencia Específica, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534592,"En el documento de las Especificaciones Técnicas, se incluye el Modelo de la Garantía Técnica, lacual se menciona que comenzará a partir de la firma del Acta de Entrega Recepción Definitiva. Sin embargo, puesto que muy probablemente algunas de las cuatro subestaciones involucradas PARQUEMETROPOLITANO, EL AUQUI, LA MORITA y CHILLO JIJON no estarán listas para cuando hayan arribado alpaís los cuatro transformadores y por ello estos equipos deban permanecer almacenados, solicitamoscomedidamente que se acepte efectuar Recepciones Parciales de cada transformador y que la GarantíaTécnica de cada transformador comience a regir a partir de la firma de tal Recepción Provisional. Caso contrario, pudiese ocurrir que el primer transformador energizado, tenga algunos meses deoperación comercial cuando recién se energice el cuarto transformador y solo entonces empiece aregir la Garantía Técnica de aquél, situación que crea un absoluto desbalance en el Contrato encontra del contratista.","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534593,"9.En el documento de las Especificaciones Técnicas, bajo la Tabla de Datos Ofertados, ítem 17.15Tapa superior, se indica que el oferente debe presentar una carta compromiso en donde indique queuna vez sea instalada la tapa superior del tanque registrará el torque de cada uno de los pernos yque esta información será enviada como documentación adicional del transformador. Favorindicarnos si la EEQ tiene algún valor particular para el torque mencionado o si dicho valorcorresponde definirlo al fabricante, de acuerdo a las normas utilizadas en la construcción deltransformador o incluso en base a la experiencia del fabricante.","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534594,"10.En el documento de las Especificaciones Técnicas, bajo la Tabla de Datos Ofertados, ítem 31.16Conectores de compresión, se indica bajo la Nota ?Tipo ojo y de barril largo, de acuerdo a loscalibres de conductor requeridos en los puntos 27.19 y 27.20?. Favor aclarar en qué parte deldocumento en cuestión aparecen tales puntos 27.19 y 27.20?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534609,"Estimados EEQ, respecto al numeral 17.09.01 de forma se debe presentar la carta compromiso pararealizar ensayos no destructivos en soldaduras, que pruebas deberán ser mínimas necesarias yconfirmar si dichos ensayos serán ejecutados y presentados por un prestador de servicio externo ala compañía para garantizar la transferencia del proceso, del informe deberá entregar resultadosdirectos contrastados con norma para su validación y aceptación","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534631,"Estimados con respecto al item 26.08 Suministro incluido con el dispositivo, en el archivoespecificaciones técnicas entendemos que se refieren al Rele Buccholtz, y que solicitan y en laparte de cápsulas de toma de muestras se refieren a muestras de aceite dieléctrico.","Estimado oferente, el ítem 26.08 corresponde al relé Buccholtz y que las muestras son de aceite dieléctrico."
1691658,534596,"12.En el documento de las Especificaciones Técnicas, bajo la Tabla de Datos Ofertados, ítem 36.02Repuestos Generales como parte de todo el lote de transformadores de este ítem, se piden:Doscientas 200 unidades de terminales tipo puntera 12AWG Doscientas 200 unidades de terminales tipopuntera 10AWG y, Doscientas 200 unidades de terminales tipo puntera 8AWG. Favor proporcionar undiagrama, plano o esquema de cada una de estas punteras, las cuales no son parte principal de lostransformadores. Favor tener en cuenta que el Proceso se refiere a transformadores de potencia y senos pide el suministro de elementos que son periféricos a dichos equipos, a más de que no sonfabricados directamente por el proveedor de dichos transformadores.","Estimado oferente, su pregunta no es procedente, por favor referirse al numeral 4.1, Especificaciones Técnicas, ítem 36.02, Repuestos Generales, como parte de todo el lote de transformadores de este ítem, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534597,"Estimados EEQ, respecto a las pruebas en fabrica FAT se indica: ?Realización de las pruebasrecomendadas por la normativa y puesta en servicio del transformador?, esto es bajo larecomendación de la norma de construcción del equipo solicitado, en este caso IEEE C57.12.00ANSI?, en cuyo caso favor aclarar, especificar o completar la información del tipo de transformadorpara aplicar los tipos de pruebas sugeridos acorde a la tabla 17 de mencionada norma","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534599,"Estimados EEQ, referente a la experiencia Espcifica, solicitamos de favor se acepte presentarcertificado, contratos o actas de entregas de recepción definitiva en venta y/o montaje de equipospara subestación de media tensión tales como reconectadores, celdas de media tensión IEDS demedia tensión medidores de energía y relé, seccionadores, etc.","Estimado oferente, su pregunta no es procedente, por favor remitirse al numeral 4.6, Experiencia Específica, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534600,"Estimada Comisión Técnica, solicitamos de favor su gentil ayuda aceptar como experiencia Espcificala presentación de certificados, contratos o actas de entregas de recepción definitiva en ventay/o montaje de equipos para subestación mayores o iguales a 24kV.","Estimado oferente, su pregunta no es procedente, por favor remitirse al numeral 4.6, Experiencia Específica, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534601,"Estimada Comisión Técnica, solicitamos de favor su gentil ayuda aceptando como experienciaEspecifica la presentación de certificados, contratos o actas de entregas de recepción definitivaen venta y/o montaje de equipos para subestación mayores o iguales a 24kV.","Estimado oferente, su pregunta no es procedente, por favor remitirse al numeral 4.6, Experiencia Específica, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534602,"Estimados EEQ, con respecto a las pérdidas de los equipos, favor aclarar en qué parte de susespecificaciones indican como estas serán verificadas y cuál será la penalización al?contratista? que no cumpla con esta especificación de forma real, considerando que no seespecifica parámetros técnicos.","Estimado oferente, por favor referirse al ítem 5.23 Eficiencia Energética y al ítem 9 Pérdidas, del numeral 4.1 Especificaciones Técnicas, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534603,"Respecto al numeral 17.09, como se calificará que las soldaduras sean conforme a ASME, es necesariopresentar una carta compromiso o en su defecto enviar información de los técnicos soldadores queson acreditados bajo ASME, favor su aclaración? Respecto a este punto que en caso de que unoferente no presente ningún tipo de información de esto, cuáles serán las acciones de EEQ parala oferta?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534606,"Estimados EEQ, respecto a las pruebas en fabrica FAT se indica: ?Realización de las pruebasrecomendadas por la normativa y puesta en servicio del transformador?, esto es bajo larecomendación de la norma de construcción del equipo solicitado, en este caso IEEE C57.12.00ANSI?, en cuyo caso favor aclarar, especificar o completar la información del tipo de transformadorpara aplicar los tipos de pruebas sugeridos acorde a la tabla 17 de mencionada norma","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534607,"Estimados EEQ, con respecto a las pruebas FAT se indica: ?Protocolo de pruebas de un transformadorsimilar al ofertado: Adjuntar conforme a normas?, dado al alcance de fabricación del transformadorse siguiere a la EEQ que solicite que el laboratorio este acreditado con la normativa IEC 17025","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534608,"Estimados EEQ, con respecto a las pérdidas de los equipos, favor aclarar en qué parte de susespecificaciones indican como estas serán verificadas y cuál será la penalización al?contratista? que no cumpla con esta especificación de forma real","Estimado oferente, por favor referirse al ítem 5.23 Eficiencia Energética y al ítem 9 Pérdidas, del numeral 4.1 Especificaciones Técnicas, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534605,"Estimada entidad contratante, en el numeral 17.18 es necesario presentar el procedimiento de pinturadel fabricante?, favor aclarar en el caso de que un oferente no presente este documento, serácausal de rechazo de la oferta?.","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534604,"Estimados EEQ, respecto al numeral 17.09.01 es necesario presentar una carta compromiso pararealizar ensayos no destructivos en soldaduras, favor aclarar en el caso de que un oferente nopresente este documento, será causal de rechazo de la oferta?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534610,"Estimados EEQ, respecto al numeral 17.09, como se calificará que las soldaduras sean conforme aASME, es obligatorio presentar procedimientos, certificados y ensayos no destructivos emitidos porun ente o persona natural con competencias licencias o avales que lo acrediten como inspector desoldadura en el caso de la revisión y como soldador como ejecutor está obligado a enviarinformación de los técnicos soldadores que son acreditados bajo ASME, favor su aclaración?Respecto a este punto que en caso de que un oferente no presente ningún tipo de información deesto, cuáles serán las acciones de EEQ para la oferta?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534611,"Estimados EEQ, respecto al numeral 17.18 es necesario presentar el procedimiento de pintura delfabricante?, favor aclarar en el caso de que un oferente no presente este documento, será causal derechazo de la oferta?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534613,"Estimados EEQ, respecto al numeral 17.18 relacionado al el procedimiento de pintura delfabricante?, favor aclarar que pruebas se requerirán para verificar el cumplimiento de este puntoy que documentos se requerirán de sustento ya que EEQ no pide ninguna prueba de verificación odocumentos de sustentación de las pruebas aplicadas sobre el proceso?","Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534614,"Estimados EEQ, respecto al numeral 17.19 favor definir el nivel de pureza del cobre electrolíticocontenido de O2 y rho máxima, ya que actualmente la especificación es muy escueta.","Estimado oferente, su pregunta no es procedente, por favor regirse al numeral 4.1 Especificaciones Técnicas, ítem 17.19 Devanados, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534615,"Estimados EEQ, respecto al numeral 17.19.03 favor aclarar cómo los funcionarios de EEQ medirán queel GP del papel sea mayor a 1000 y cuál será la acción o multa en caso de no cómplice estacondición?","Estimado oferente, su pregunta no es procedente. Por favor remitirse al numeral 4.1 Especificaciones Técnicas, ítem 17.19.03 Grado de polimerización al finalizar el proceso, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534616,"Estimados EEQ, respecto al numeral 17.21 favor especificar la inducción máxima solicitado por lacontratante?","Estimado oferente, su pregunta no es procedente. Por favor remitirse al numeral 4.1 Especificaciones Técnicas, ítem 17.21 Núcleo, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534618,"Señores Empresa Eléctrica Quito, en el numeral 17.21 favor especificar la inducción máximasolicitado por la contratante?","Estimado oferente, su pregunta no es procedente. Por favor remitirse al numeral 4.1 Especificaciones Técnicas, ítem 17.21 Núcleo, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534619,Es posible tener ampliación de plazo de entrega de oferta?,"Estimado oferente no se acepta su petición, el cronograma del proceso se encuentra publicado en el Portal de Compras Públicas"
1691658,534620,"El Pago 2, 3, 4 y 5 correspondiente al 2.5%, indica: previa a la suscripción del acta deentrega-recepción parcial pertinente. Se puede limitar a un máximo de 6 meses a partir de laentrega del transformador? Debido a que se indica ""Posterior a la energización"".","Estimado oferente, favor regirse a lo indicado en la Aclaración Nro.1."
1691658,534621,"El técnico de prueba a transformadores, en caso de ser enviado directamtente desde la fábricadeberá realizar algún tipo de validación de su título universitario?","Estimado oferente, en el caso de títulos obtenidos en el extranjero se deberá presentar copia del título, en caso de resultar adjudicado se deberá presentar el título debidamente apostillado. Favor regirse a lo indicado en la Aclaración Nro.1."
1691658,534622,"Al ser equipos de gran porte, se garantiza la viabilidad para la entrega de los equipos en sitio?","Estimado oferente, por favor revisar el numeral 3.4 Consideraciones para la entrega del bien, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534623,Existe un tiempo mínimo de operación con RUC por parte del Oferente? Esto con la finalidad decontar con el respaldo técnico y soporte post venta en Ecuador.,"Estimado oferente, favor regirse a lo indicado en los documentos habilitantes."
1691658,534624,"Estimados, dado que el montaje de los transformadores estará a cargo del departamento deConstrucciones de la empresa eléctrica de Quito, por favor confirmar el tiempo máximo para elmontaje a ser considerado en la oferta por cada uno de los transformadores","Estimado oferente, por favor remitirse al numeral 3.2 Metodología de Trabajo, Etapa, Actualización del cronograma, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534625,"Estimados, por favor ratificar que el responsable de supervisar y coordinar el montaje podrá ser uningeniero ecuatoriano avalado por el fabricante","Estimado oferente, no se acepta su solicitud. Por favor remitirse a la Aclaración Nro. 1."
1691658,534634,Estimados por favor indicar las dimensiones aproximadas de las bases en donde se instalarán lostransformadores solicitados.,"Estimado oferente, las bases donde se instalarán los transformadores de potencia están ligados a las dimensiones a suministrarse en la ingeniería de detalle con la contratista de este proceso de contratación, para la cual se deberá cumplir con el ítem 5.25 Dimensiones máximas de la base de la cuba, numeral 4.1 Especificaciones Técnicas, del documento denominado ?Especificaciones Técnicas - Subasta Inversa Electrónica - Bienes?."
1691658,534635,Estimados por favor indicar el material envolvente de los pararrayos para 138 kV y 23 kV que serequiere.,"Estimado oferente, el material de los pararrayos a suministrar deben ser de goma siliconada polimérico. Estimado oferente, por favor remitirse a la Aclaración Nro. 1."
1691658,534636,ACLARACION,"ACLARACIÓN 1. VER DETALLE COMPLETO EN EL ACTA DE PREGUNTAS, RESPUESTAS Y ACLARACIONES"
1689929,534705,ESTIMADOSPUEDO PARTICIPAR CON UN SOLO ITEM QA.,"Estimado proveedor, deberán participar por el total de los medicamentos detallados en las especificaciones tecnicas ?ADQUISICIÓN DE MEDICAMENTOS NO CATALOGADOS GRUPO B: SANGRE Y ÓRGANOS FORMADORES DE SANGRE CORRESPONDIENTE AL PRIMER REQUERIMIENTO DE PAC 2022 APROBADO DEL CENTRO CLÍNICO QUIRÚRGICO AMBULATORIO HOSPITAL DEL DÍA NORTE TARQUI?, ya que el presente proceso de contratación no se puede calificar por item"
1730092,568404,Estimados alguno de los certificados que solicitan es por parte del fabricante? o pueden ser delmayorista nacional?,"Los certificados que se requieren deberán ser emitidos por parte del proveedor,pudiendo soportarse en cualquiera de las partes, siendo el mayorista nacional ofabricante respectivamente."
1730092,568405,Aclarar si la entrega unicamente es el por el sistema SOCE o también por correo?,La entrega de las ofertas serán por medio del Sistema Oficial de Contratación Pública.
1730092,568406,Estimado como se va a realizar el pago?? 100% contra entrega? si cuentan con los fondos necesarios?,"El pago se realizará contra entrega de los bienes requeridos, previo a la presentacióndel acta de entrega-recepción firmada por el administrador de contrato y el encargadode Bodega con su debido historial fotográfico realizado, informe de satisfacción deladministrador de contrato y toda la documentación respectiva por parte del proveedor.Los fondos disponibles se sustentan en la certificación presupuestaria No. 0151. Misma que se adjunta a continuación."
1716157,577464,"Buenas tardes, miembros de la comisión técnica. Por favor aclarar la cantidad de puestos yadjuntar los TDRS del presente proceso","Se le responde al Señor oferente que son tres puntos de seguridad y vigilancia que se detallan acontinuación: Se requieren tres puntos de Seguridad, para el Hospital Básico Dr. Aníbal González Álava, dos puntos: puerta principal GARITA/puerta interior INGRESO Ubicación calle Chile EntreGranda Centeno y Ricaurte Calceta-Manabí-Ecuador, y para el Centro de Salud MaternoInfantil Carlos Morales Locke, un punto: puerta interior INGRESO Ubicación calle VelascoIbarra y Leónidas Loor Junín-Manabí-Ecuador, y se anexan los TDRS del presente proceso.Agradecemos al Señor oferente por la pregunta."
1716157,577465,Saludos cordiales estimados señores podemos enviar las ofertas de manera digital de ser el caso porfavor especificar la dirección de correo electrónico. Muchas gracias,"Se le responde al Señor oferente las formas de entrega y recepción de ofertas: De conformidad aCircular Nro. SERCOP-SERCOP-2020-0022-C, se podrá entregar ofertas por 3 canales: Portal deCOMPRAS PÚBLICAS, correo electrónico y presencialmente. Los miembros de la comisión técnicasolicita que sea enviada la oferta y sus archivos firmados electrónicamente al correo electrónicoinstitucional adquisiciones13d06@gmail.com, DESDE EL CORREO ELECTRÓNICO DELPROVEEDOR REGISTRADO EN EL SOCE, no se aceptarán de otros correos, de conformidad aCircular Nro. SERCOPSERCOP-2020-0013-C. Nuestra entidad también permite que las ofertas sean enviadas a través del servicio de courier o de forma personal con medios electrónicos dealmacenamiento memorys, cds, etc, las que serán recibidas en la entidad ciudad de Calceta, calle Chile entre Granda Centeno y Ricaurte, instalaciones del Hospital Dr. Aníbal González Álava, en la oficina de Secretaría ventanilla única. Es importante considerar que la firma"
1716157,577466,"Estimada entidad contratante, por favor aceptar carta de compromiso de alquiler de las armas noletales en caso de resultar adjudicados al proceso","Se le responde al Señor oferente que si puede presentar la carta de compromiso de alquiler de lasarmas no letales, en la apertura de ofertas. Agradecemos al Señor oferente por la pregunta."
1716157,577467,"Buenas tardes Estimada Entidad, por favor aclarar la forma de la entrega de la oferta. Porfavorpublicar los TDRS","Se le responde al Señor oferente las formas de entrega y recepción de ofertas: De conformidad aCircular Nro. SERCOP-SERCOP-2020-0022-C, se podrá entregar ofertas por 3 canales: Portal deCOMPRAS PÚBLICAS, correo electrónico y presencialmente. Los miembros de la comisión técnicasolicita que sea enviada la oferta y sus archivos firmados electrónicamente al correo electrónicoinstitucional adquisiciones13d06@gmail.com, DESDE EL CORREO ELECTRÓNICO DELPROVEEDOR REGISTRADO EN EL SOCE, no se aceptarán de otros correos, de conformidad aCircular Nro. SERCOPSERCOP-2020-0013-C. Nuestra entidad también permite que las ofertas sean enviadas a través del servicio de courier o de forma personal con medios electrónicos dealmacenamiento memorys, cds, etc, las que serán recibidas en la entidad ciudad de Calceta, calle Chile entre Granda Centeno y Ricaurte, instalaciones del Hospital Dr. Aníbal González Álava, en la oficina de Secretaría ventanilla única."
1737580,580481,"Buenas tardes por favor adjuntar una foto o diagrama del sello solicitado, muchas gracias",Estimado remitirse a los términos de referencia y anexos de las características técnicas de los bienes requeridos correspondientes al proceso SIE-CNELCORP-42-2022 publicados en el portal de Compras Públicas.
1737580,580482,ACLARACION,SE ANEXA ACTA CON RESPUESTA Y ACLARACION
1726356,631881,Estimada entidad contratante se debe presentar como obligatorio él permiso funcionamiento delArcsa? Y la BPADT emitido por él Arcsa?,"Estimados señores, de acuerdo con la circular No. SERCOP-2020-0004-C, es obligación por parte de la entidad contratante que lleva a cabo procedimientos de contratación solicitar el Permiso de Funcionamiento y Certificaciones de Buenas Prácticas de Manufactura, Distribución, Almacenamiento y Transporte BPADT. Se deben presentar los permisos y certificaciones señaladas."
1726356,631882,Estimados al solicitar Registro Sanitario vigente del bien y equipo mínimo! Quiere decir quedebemos presentar el registro sanitario de la Torre de la Laparoscopia?? Que está correcto! Pero qquiere decir con equipo mínimo? Ya que esos son equipos de calibración y monitoreo eso no requierede registro sanitario! Por favor aclarar este punto,"Estimados señores, el equipo señalado en el literal 8.3 Equipo mínimo es un set de instrumental laparoscópico que debe ser entregado en apoyo tecnológico a la institución el cual deberá constar con su respectivo Registro Sanitario."
1726356,631884,"Estimada Entidad, Se puede enviar la oferta electrónica con sus archivos anexos firmadoselectrónicamente únicamente por vía WETRANSFER, o sólo se permite la entrega física y el CD? Encaso de que se pueda enviar por WETRANSFER indicar a qué correo. Gracias por la aclaración.","Estimado oferente la oferta deberá ser presentada únicamente a través del Portal Compras Públicas conforme consta en el numeral 11 Especificaciones Técnicas donde textualmente señala: ?? La oferta se deberá presentar únicamente a través del Portal Compras Públicas hasta la fecha límite para su presentación, debidamente firmada electrónicamente, a excepción de los procedimientos de Ferias Inclusivas y los que el Servicio Nacional de Compras Públicas determine por su naturaleza. Las ofertas por parte de los participantes en los procedimientos de contratación pública deben ser presentadas de manera independiente y sin conexión o vinculación con otras ofertas, personas, compañías o grupos participantes en dicho procedimiento, ya sea de forma explícita o en forma oculta. En caso de detectarse la vinculación establecida en el número 9.4 del artículo 6 de la Ley Orgánica del SistemaNacional de Contratación Pública, las ofertas vinculadas quedarán inhabilitadas para participar en ese proces"
1726356,631885,"Estimada Entidad, de acuerdo a la Resolución vigente No. RE-SERCOP 2021-0112, en el Art. 8 señalaque ?En el caso de procedimentos donde se utiliza la firma electrónica, se entenderá porpresentación de documentación e información de manera física, a la presentación de esta en undispositivo de almacenamiento magnético. La entidad también podrá habilitar un correoelectrónico para recibir esta documentación?.1.Requiere la entidad que se presente la oferta demanera impresa ya que de acuerdo a lo señalado solo se presentará por un medio de almacenamiento oe-mail firmado electrónicamente?2.Se requiere la entrega por medio de un dispositivo dealmacenamiento CD y/o por email o solamente es necesario entregar a un email. Especificar email.","Estimado oferente la oferta deberá ser presentada únicamente a través del Portal Compras Públicas conforme consta en el numeral 11 Especificaciones Técnicas donde textualmente señala: ?? La oferta se deberá presentar únicamente a través del Portal Compras Públicas hasta la fecha límite para su presentación, debidamente firmada electrónicamente, a excepción de los procedimientos de Ferias Inclusivas y los que el Servicio Nacional de Compras Públicas determine por su naturaleza. Las ofertas por parte de los participantes en los procedimientos de contratación pública deben ser presentadas de manera independiente y sin conexión o vinculación con otras ofertas, personas, compañías o grupos participantes en dicho procedimiento, ya sea de forma explícita o en forma oculta. En caso de detectarse la vinculación establecida en el número 9.4 del artículo 6 de la Ley Orgánica del SistemaNacional de Contratación Pública, las ofertas vinculadas quedarán inhabilitadas para participar en ese proces"
1726356,631886,"Estimada Entidad, Favor su gentil ayuda anexando los útlimos formularios/ pliegos actualizados deacuerdo con la última resolución vigente del SERCOP.","Estimado proveedor, los últimos formularios/ pliegos actualizados se encuentran anexados en la OPCIÓN ?ARCHIVOS? del SOCE, favor descargase del siguiente link: https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cp e?idSoliCompra=7ly6liDwauQ9tVOxZzjljH6jqnA5FJRE0mFZE6QHCBA,"
1726356,631887,"Estimados señores, de acuerdo con la circular No. SERCOP-2020-0004-C, es obligación por parte dela entidad contratante que lleva a cabo procedimientos de contratación cuyo objeto sea laadquisición de dispositivos médicos solicitar el Permiso de Funcionamiento y Certificaciones deBuenas Prácticas de Manufactura, Distribución, Almacenamiento y Transporte BPADT. Favor suconfirmación en la presentación de dichos documentos en la oferta, de acuerdo con la normativavigente.","Estimados señores, de acuerdo con la circular No. SERCOP-2020-0004-C, es obligación por parte de la entidad contratante que lleva a cabo procedimientos de contratación solicitar el Permiso de Funcionamiento y Certificaciones de Buenas Prácticas de Manufactura, Distribución, Almacenamiento y Transporte BPADT. Se deben presentar los permisos y certificaciones señaladas."
